service,caller,callee,weight
S_1823467,MS_68183,MS_15154,192.0
S_1823467,MS_68183,MS_26561,203.0
S_1823467,MS_68183,MS_35440,566.0
S_1823467,MS_68183,MS_63972,172.0
S_1823467,MS_68183,MS_25836,194.0
S_1823467,MS_68183,MS_60131,186.0
S_1823467,MS_68183,MS_43995,189.0
S_1823467,MS_68183,MS_9077,172.0
S_1823467,MS_68183,MS_21664,193.0
S_1823467,MS_68183,MS_6567,169.0
S_1823467,MS_68183,MS_72156,549.0
S_1823467,MS_68183,MS_21009,379.0
S_1823467,MS_68183,MS_44223,205.0
S_1823467,MS_68183,MS_22205,410.0
S_1823467,MS_68183,MS_68104,191.0
S_1823467,MS_68183,MS_7526,209.0
S_1823467,MS_46987,MS_48603,178.0
S_1823467,MS_39166,MS_15154,52.0
S_1823467,MS_39166,MS_1860,29.0
S_1823467,MS_39166,MS_26561,29.0
S_1823467,MS_39166,MS_72110,100.0
S_1823467,MS_39166,MS_48603,28.0
S_1823467,MS_39166,MS_42530,11.0
S_1823467,MS_39166,MS_44223,76.0
S_1823467,MS_39166,MS_9077,41.0
S_1823467,MS_39166,MS_19956,18.0
S_1823467,MS_39166,MS_7526,11.0
S_1823467,MS_39166,MS_52154,9.0
S_1823467,MS_39166,MS_64435,65.0
S_1823467,MS_39166,MS_72156,30.0
S_1823467,MS_39166,MS_31647,20.0
S_1823467,MS_39166,MS_21664,18.0
S_1823467,MS_39166,MS_52508,18.0
S_1823467,MS_39166,MS_616,15.0
S_1823467,MS_39166,MS_63972,33.0
S_1823467,MS_39166,MS_36487,35.0
S_1823467,MS_39166,MS_6567,70.0
S_1823467,MS_39166,MS_16119,11.0
S_1823467,MS_39166,MS_50294,10.0
S_1823467,MS_39166,MS_36195,10.0
S_1823467,MS_39166,MS_8765,7.0
S_1823467,MS_39166,MS_31324,16.0
S_1823467,MS_39166,MS_12056,8.0
S_1823467,MS_39166,MS_31918,17.0
S_1823467,MS_39166,MS_43995,24.0
S_1823467,MS_39166,MS_17132,18.0
S_1823467,MS_39166,MS_71201,17.0
S_1823467,MS_39166,MS_21009,13.0
S_1823467,MS_39166,MS_40238,13.0
S_1823467,MS_39166,MS_67624,15.0
S_1823467,MS_39166,MS_15450,1.0
S_1823467,MS_39166,MS_15444,2.0
S_1823467,MS_39166,MS_30645,14.0
