request_id,queueing
10498275,1884
10527328,630
10537302,8640
10580248,8524
10659054,1268
10667965,1075
10703658,3793
10738278,2833
10752646,710
10764457,748
10822032,4849
10864301,714
10864682,2541
10868993,1226
10907522,2394
11011380,847
11095823,4650
11169871,588
11170629,555
11171785,12997
11182171,8601
11243046,2641
11249711,4506
11305729,6491
11309303,497
11328926,1352
11329018,1545
11347785,7716
11412576,2127
11431225,3271
11480849,768
11502874,1652
11574211,1110
11605715,2265
11717690,7670
11742933,843
11749203,3788
11838046,916
11944776,5803
11954125,8529
12114377,759
12137662,5234
12193830,3670
12264632,988
12273901,2169
12310491,1063
12378874,5091
12394209,3067
12441916,1635
12497547,496
12527200,3681
12611036,16903
12633046,5921
12706000,1888
12764446,9157
12770135,9034
12780463,3821
12863311,9609
12881779,813
12884766,636
12892221,654
12928765,3335
12991745,8594
13018843,8099
13070337,17034
13074068,7581
13166082,2489
13211985,671
13266982,8273
13277135,1475
13306449,8729
13337998,5718
13392005,7582
13478421,7808
13483488,1958
13497776,3249
13544928,5015
13579920,3142
13615692,7382
13677816,1382
13708572,5126
13731379,3031
13809381,3672
13847304,777
13856737,11538
13920050,677
13949040,686
13985544,931
13998928,895
14009683,3080
14016871,8533
14036855,592
14048359,2854
14051636,673
14114729,16458
14141654,3244
14148104,7794
14161537,790
14174986,4114
14176225,1042
14182034,2469
14314818,7928
14317541,5249
14327163,8550
14341127,985
14385210,945
14399655,8609
14408142,8863
14421480,1200
14462578,634
14609044,4807
14634494,794
14713019,3135
14749978,639
14766157,1038
14786205,724
14815228,727
14823438,3527
14863240,729
15014851,3735
15026901,938
15066071,897
15256374,4835
15266955,775
15284249,739
15308780,532
15316927,1266
15333145,729
15352586,2722
15370768,1698
15377762,698
15564297,8144
15592889,542
15686182,1397
15716756,1166
15722848,599
15728840,2662
16001147,1041
16018165,4240
16068137,1424
16079485,643
16120932,710
16165884,1141
16204517,2600
16226091,740
16246151,3974
16280269,1098
16369416,1080
16404630,3584
16425522,4254
16518600,629
16519195,658
16602679,949
16603230,542
16637359,903
16711051,906
16787760,809
16797751,1040
16810346,563
16888483,723
16927318,4768
16951706,6205
16968315,778
16984200,3006
17010833,3353
17036927,549
17042485,1026
17052209,2070
17056138,3270
17070824,5669
17174334,5078
17251238,786
17276178,2334
17303722,2202
17335869,851
17370890,733
17461864,779
17483592,1750
17516755,3729
17523349,598
17526983,598
17534250,8402
17542199,1037
17586102,803
17663868,2616
17675592,8045
17894236,1767
17912745,563
17947945,2774
17960245,3723
17961250,848
18001324,684
18002815,5560
18045786,642
18057903,1266
18117784,10446
18161579,3699
18236636,2114
18334556,4835
18340771,1027
18349407,2143
18365955,868
18366872,3823
18381738,8513
18392310,3882
18449015,548
18463071,581
18500297,596
18523784,4005
18531764,869
18545361,2652
18555186,569
18563757,728
18593062,5329
18662249,9247
18679162,1466
18695759,730
18700642,7064
18721869,1043
18746878,1264
18782575,604
18785005,656
18881570,7215
18965692,8377
19003915,752
19101677,885
19425729,534
19433257,617
19481347,855
19500453,5856
19673855,6899
19728208,5026
19742824,865
19744590,1016
19766239,2523
19784908,939
19793979,11393
19799157,8283
19819130,2489
19886188,8073
19927743,6413
19928424,2322
19934032,4189
19953090,641
19989927,5703
20015239,965
20025502,1635
20037952,698
20095765,8800
20102603,6035
20111316,720
20117021,752
20122958,647
20141651,471
20143915,902
20192234,841
20205370,3909
20243449,722
20308819,649
20345493,11142
20349961,3864
20370693,582
20394740,3057
20411819,1023
20493319,1242
20496931,9408
20498241,704
20511628,1288
20667511,706
20753088,8051
20805808,6042
20808256,8657
20841637,4432
20854688,976
20885736,3566
20913013,558
20915757,3807
20946571,3615
20947001,6161
20987126,5812
21071695,12070
21131792,969
21142707,7765
21151946,2273
21160139,629
21168914,3246
21280308,8739
21389235,1188
21463331,975
21464060,7184
21517083,755
21560188,1050
21572041,9613
21593301,1120
21606045,4585
21609034,8266
21689028,603
21769364,953
21830920,719
21835296,4354
21836048,910
21908170,686
21911021,2123
21947604,759
21977712,613
22007758,2344
22009823,6965
22041580,15274
22056066,2611
22203908,654
22217914,1041
22324085,5098
22324168,983
22434510,8232
22506876,6068
22514743,6552
22526842,654
22535157,2602
22551838,733
22556592,841
22560945,687
22584065,1496
22679869,6511
22743297,862
22744048,525
22798468,984
22851746,714
22886442,2899
22897151,3250
22943457,989
23001371,1928
23007261,646
23011487,8790
23028774,8587
23049404,8730
23115712,940
23279210,1993
23288338,5377
23312883,2812
23345954,680
23409485,3028
23447088,3025
23551548,9697
23574635,6468
23583641,2382
23612792,4588
23625444,6552
23634337,7767
23714977,3269
23733880,1158
23748960,6440
23749738,9873
23772264,2048
23775045,1047
23808309,1588
23845971,2612
23877006,5011
23897236,898
23966393,805
23967126,583
23976432,1033
23991070,3239
24046081,11629
24047810,3340
24102270,615
24153942,2360
24213536,966
24259703,1259
24265831,561
24279870,3830
24317614,688
24340031,623
24347200,1164
24372943,1646
24390769,3300
24407209,1259
24427653,6215
24439203,8442
24526835,1009
24563920,811
24588229,1670
24716834,1447
24760506,4131
24776113,7352
24779919,696
24789519,698
24831018,16875
24832655,437
24863915,3125
24947359,740
24955373,8356
24990055,16751
24998734,4533
25042390,2558
25069354,7765
25106140,714
25110507,4480
25143581,5080
25196995,5288
25210303,8986
25272738,3468
25343086,2401
25401337,828
25420359,7961
25516534,8991
25534134,4147
25649308,8447
25660649,3879
25668030,844
25679414,8536
25706002,680
25717777,4086
25790225,944
25838726,17943
25917616,6245
25927660,678
25932619,667
25938202,1213
25975354,3851
26036271,3960
26092103,691
26123030,749
26196282,445
26198986,5632
26239546,1767
26282057,3199
26322220,793
26347124,782
26373317,789
26418111,733
26489171,1197
26534009,2513
26600388,1922
26706448,687
26728781,1523
26749790,863
26810618,3292
26846085,5389
26872974,807
26873071,790
27047308,1176
27139540,2675
27147505,823
27220282,2411
27288923,3648
27312321,616
27320927,5981
27465039,15225
27496559,4060
27589445,9437
27636687,9336
27702621,8325
27703678,3406
27733548,3682
27737046,566
27742510,2244
27771803,3478
27828583,5529
27844955,1011
27979786,8538
27994826,814
28066289,5589
28120373,3143
28159920,718
28284970,1560
28355155,837
28358639,1139
28417973,809
28461304,1069
28569702,4921
28572852,2379
28586194,15020
28592569,16826
28617975,3063
28639841,1208
28694430,876
28697138,6241
28709783,732
28783248,7030
28883264,639
28888107,1040
28998658,617
29043472,1712
29052281,1006
29054294,1720
29101872,8405
29111508,627
29162270,6516
29211194,885
29212823,881
29236850,682
29238628,5789
29283965,2099
29356424,3032
29417345,1650
29442151,14158
29464112,7404
29519541,880
29531058,707
29672748,558
29701020,4890
29761830,940
29765370,5588
29781361,6430
29813024,1370
29844721,765
29870636,690
29872407,4097
29946959,6905
29986292,759
29994746,759
30139189,764
30168195,1035
30289889,526
30425739,2844
30445936,662
30462259,1151
30515918,12386
30593345,668
30702461,740
30744178,8378
30756655,1019
30819255,2534
30854012,771
30864658,5971
30896106,1092
30918020,647
30987400,525
31054235,1148
31071715,602
31210911,1721
31225791,3553
31237243,649
31398534,943
31422441,8125
31483331,7399
31513091,766
31601182,4663
31617369,4371
31642840,2195
31686398,678
31701176,2766
31739400,4185
31862729,8211
31919554,12204
31963226,603
32067891,649
32150772,3890
32194374,2672
32206934,579
32321303,853
32342125,8565
32362593,869
32498311,659
32523241,9552
32595410,4354
32600257,2292
32615935,1705
32674214,802
32719802,7302
32816330,1281
32820969,1434
32906678,1138
32909803,586
32998964,843
33158006,8409
33168327,2635
33242474,556
33263758,669
33286634,1371
33308099,1739
33350689,846
33364421,876
33413262,4600
33482119,574
33492543,822
33586860,679
33605933,5960
33680290,639
33737418,1047
33872141,3840
33922839,519
33966147,728
33979762,4387
33982875,3030
34031325,8402
34078278,538
34113091,1389
34160146,2024
34184763,819
34238227,960
34363192,825
34372237,814
34386490,562
34398759,8850
34425562,1156
34503539,1044
34516993,2570
34568547,948
34618515,2994
34650384,2080
34653913,819
34771301,1457
34860246,971
34904211,4298
34998472,5337
35038876,693
35049627,4810
35055728,4393
35073787,1202
35143389,726
35190807,7976
35192099,957
35271499,8453
35364509,549
35503555,777
35504580,6584
35510148,3140
35545892,1545
35578455,6557
35596027,658
35618011,5884
35634310,2395
35665742,1783
35669992,1255
35700540,6171
35715191,700
35755831,810
35789671,916
35793486,2875
36083602,4715
36122280,698
36144813,957
36174927,2825
36216085,3063
36237001,723
36293647,806
36317418,521
36338447,874
36395071,7445
36395475,616
36463718,8603
36466612,2251
36530275,1417
36584863,1440
36616934,9181
36697080,665
36718135,2262
36744858,765
36754120,730
36813589,6450
36830290,1369
36846511,2117
36875599,681
36914892,4301
36941338,468
36959183,791
37144306,577
37163723,614
37180706,3528
37237159,672
37270947,2231
37337879,1307
37338002,4552
37356993,4413
37380731,818
37423494,7234
37444085,448
37508579,730
37509196,556
37539129,739
37576811,4590
37605796,5422
37731141,679
37825558,9116
38000875,834
38035799,12014
38059897,3125
38328427,1137
38333072,12514
38412058,869
38437258,3617
38472873,8572
38541230,4192
38565012,1858
38575957,6112
38641465,691
38642627,6651
38647160,3609
38783094,2974
38791102,2737
38879022,2211
38887279,1122
38892107,736
38943982,687
38947599,548
38969106,746
38975916,8795
39027655,8899
39131290,2415
39255391,15417
39266629,2657
39290120,588
39294940,8629
39473009,720
39535305,668
39576242,3820
39655488,2450
39658317,758
39808126,802
39818035,1115
39824780,9260
39889759,6506
39906519,2802
39934047,781
39991420,1492
40040412,1292
40066816,607
40081108,735
40135523,737
40197965,1335
40259140,573
40286776,11987
40412486,861
40436895,8645
40467511,6592
40497596,3930
40504924,4177
40548861,4325
40591625,10358
40605955,776
40639630,810
40684579,3121
40709835,3075
40732016,3435
40785950,7413
40797387,5549
40809010,5767
40818046,1128
40852969,536
40855986,3647
40889518,5653
40894129,1182
40902144,10263
40911345,2519
40955431,913
40979670,1814
40980918,6709
41010091,1369
41036359,968
41038601,2511
41099380,10177
41132538,23808
41156943,1366
41203251,8484
41224725,6923
41227941,1872
41246535,5911
41348928,1861
41350396,3817
41363849,560
41397329,1788
41425165,2121
41427451,530
41471377,6806
41479374,5964
41550677,580
41552531,5742
41553115,8726
41635679,2643
41656138,7425
41678987,689
41707373,2593
41796858,6499
41993217,6673
42003608,1687
42032103,4121
42036213,10095
42037729,14067
42078422,7599
42204585,571
42282308,8669
42289254,4312
42292798,1628
42313539,1474
42437207,1140
42487568,966
42510665,8815
42531524,3183
42561805,5244
42664902,686
42698377,909
42705376,6979
42720070,2705
42737539,4363
42791518,7708
42871488,6868
42873889,11810
42949619,648
42967293,1609
42969078,2964
43216665,3866
43249453,10857
43283460,11107
43288693,773
43309110,972
43378505,635
43427532,479
43439744,962
43446987,855
43588606,643
43724165,865
43732541,5149
43768446,586
43946137,939
44062102,1237
44124159,615
44204292,581
44295028,10523
44329469,625
44394029,680
44539799,4946
44602670,2777
44627465,718
44651455,4174
44690267,1428
44745483,8948
44782025,5761
44799991,543
44815280,5385
44819410,651
44893482,500
44898162,645
44917889,733
44976551,873
44977989,1224
45041220,2864
45041755,16434
45073514,1094
45111419,897
45141195,2557
45225281,835
45356743,1520
45368080,614
45416436,3787
45478690,840
45480554,575
45500752,7816
45536603,8467
45663915,964
45701926,4308
45724028,1450
45745690,735
45871767,1876
45874399,9478
45891177,905
45901801,1255
46017757,4186
46028737,570
46031098,3825
46173876,829
46175661,1576
46209572,530
46211360,599
46233510,616
46234414,4113
46248242,623
46252232,2866
46292812,2048
46313395,658
46336104,3864
46347286,856
46439839,952
46491130,5375
46547396,522
46583197,6804
46583290,1349
46622699,4600
46648640,8687
46752984,622
46794921,1131
46812552,780
46861710,3950
46892789,2617
46939099,4346
46968791,1996
46974441,3593
46986600,4018
47029555,1625
47099749,2375
47124921,581
47132873,2611
47160065,1690
47273826,2887
47311269,1710
47328154,830
47447335,522
47467886,796
47487048,933
47509476,1146
47516690,1673
47537454,4999
47573126,761
47583856,5001
47613103,840
47623658,891
47634326,572
47734066,885
47798762,827
47842009,2018
47874666,1667
47902856,893
47936336,1364
47947914,2407
47996191,543
48041178,1425
48098905,2575
48106315,581
48171490,760
48266992,1661
48289924,563
48318537,516
48328997,4881
48344531,1080
48388632,3496
48401910,1996
48412174,879
48496313,661
48526527,688
48531285,794
48561755,863
48609424,519
48634289,615
48653020,532
48660251,7000
48750045,562
48865908,4000
48931228,582
48947129,4452
48962305,4624
49031316,652
49075778,3069
49090098,716
49095391,8444
49152053,656
49196529,3102
49222476,2513
49398726,845
49437965,1645
49439958,2038
49459481,8321
49485622,886
49500905,572
49525525,754
49605250,678
49673631,5019
49774769,4006
49806232,777
49807889,14058
49834142,4521
49860190,827
49879682,794
49899309,1385
49915132,799
50043613,2353
50048852,758
50114056,746
50151046,2215
50267907,807
50272535,16638
50346624,635
50349402,3576
50367708,645
50373100,3987
50414019,734
50420444,607
50430196,1597
50434951,708
50491491,717
50521596,2439
50559076,1119
50582821,784
50598329,586
50748090,665
50788908,1013
50826695,3524
50898314,747
50902625,855
50915247,5613
50990939,828
51015792,10989
51072710,4486
51095143,663
51143512,650
51145665,2514
51230219,7285
51279455,3159
51288607,885
51351296,851
51379140,3897
51387235,2564
51396227,8672
51456330,695
51530871,1257
51560656,14212
51620662,730
51660783,2382
51694118,894
51721185,1305
51793749,1072
51856534,5342
51864596,7725
51893225,857
51898166,4474
51936185,605
52025382,1485
52162245,3016
52225606,12417
52282384,5701
52289915,1836
52411092,6622
52445707,1645
52461185,741
52513481,6569
52514611,745
52519702,1057
52521995,4478
52526931,1187
52529490,1688
52572098,14199
52598662,5175
52630742,912
52667709,8774
52672835,775
52779302,1987
52797034,2024
52804088,1478
52813713,1095
52826678,591
52865347,719
52868454,529
52903300,1631
52906243,4112
52925059,2342
52974928,1917
53013595,888
53016343,1096
53105953,1184
53131993,647
53172504,969
53208384,685
53210605,1557
53258601,4621
53354476,525
53439249,1929
53518128,783
53542096,6336
53570696,3378
53571990,1244
53577649,682
53586093,960
53590301,3621
53617950,895
53647017,4295
53741634,808
53778371,3252
53787669,728
53816925,614
53818422,602
53848329,3211
53878672,789
53913070,3773
53948898,8987
53986366,792
54035845,592
54077429,2469
54081302,876
54221724,600
54231990,5502
54356811,762
54399451,671
54417354,3898
54448768,1690
54593759,3369
54611008,1150
54639771,7359
54641592,13035
54669208,4403
54714969,2600
54739005,4997
54765847,924
54769037,3930
54834157,8881
54862009,2506
54867246,781
54894208,954
54990660,744
55035859,8532
55074132,568
55075879,749
55096915,929
55112760,1153
55295636,938
55304762,535
55318678,3043
55379204,4647
55424256,2233
55479476,863
55485112,1062
55518287,687
55562549,862
55597908,666
55610197,879
55623741,7578
55655240,877
55799585,2136
55844912,3457
55852869,718
55866055,757
55911624,683
55947677,548
56007428,8282
56032953,3555
56056016,752
56098933,1503
56307579,1206
56342258,3887
56391168,1502
56491262,1060
56534859,14082
56544490,8660
56545186,721
56598736,565
56702021,691
56713863,811
56755011,713
56826844,1676
56859578,697
56863958,16934
56880081,4699
56904783,6815
56962043,6568
57009392,594
57117423,691
57135002,3188
57143093,786
57177561,638
57200387,630
57221730,3665
57307883,595
57363001,9854
57463451,828
57473863,887
57492313,824
57504517,4385
57529309,2181
57542725,609
57608680,1835
57611202,4147
57646047,1541
57675349,1508
57739776,496
57751413,4713
57773231,614
57809976,613
57816689,2767
57846246,2873
57976216,2054
58022384,3297
58148216,3794
58217375,6279
58243930,3518
58268067,2064
58344561,2919
58360110,482
58368227,664
58375936,580
58468237,598
58498379,4360
58503346,905
58528011,8101
58536087,1028
58554863,8577
58671832,3144
58694677,663
58722919,8017
58753108,1036
58755715,660
58764354,501
58767351,4180
58816669,2610
58978841,907
58983209,704
58990543,754
59012965,755
59073932,6994
59139477,685
59352035,6132
59362052,14392
59367967,4103
59368571,621
59432632,10664
59449242,1738
59453361,8632
59510285,944
59529789,4215
59531585,2639
59567504,4550
59589446,918
59618682,747
59839357,625
59840105,787
59852776,2975
59899051,1354
60055867,8601
60075036,4372
60130093,13334
60195289,3388
60212740,861
60335018,5274
60373654,9610
60410170,529
60425685,1066
60434507,662
60443185,1167
60507810,566
60510740,2618
60630258,1758
60659104,3070
60738294,5571
60788489,3067
60798817,4008
60802388,1860
60851505,829
60940724,3442
60973128,3052
61037841,3585
61054793,740
61063815,614
61064963,8537
61135934,2619
61214162,1464
61214188,672
61403471,537
61405758,6504
61424364,2271
61493515,7471
61531606,564
61582449,835
61606288,2379
61616307,1526
61650587,579
61674440,990
61700523,1251
61719187,22737
61766084,576
61780753,588
61793287,2956
61812343,534
61855938,618
61856287,2891
61860999,3785
61870874,4621
61936977,1120
61946651,639
61948112,671
61970269,9028
62046418,1297
62227378,3594
62294485,3246
62304027,8997
62335480,693
62428848,2141
62494182,3646
62506545,4961
62591319,8847
62592948,8318
62661987,7251
62758460,2301
62775535,876
62829340,799
62855986,6233
62857182,638
62858477,732
62863196,1770
62874804,763
62880728,4546
62890950,2002
63177369,774
63188639,5762
63195193,5876
63267260,3221
63320269,4138
63326972,4999
63417230,17340
63418118,622
63425265,4415
63469093,4922
63490858,4816
63500260,2930
63504539,739
63504862,547
63508368,610
63522335,4763
63523137,694
63534153,1419
63548986,5881
63568558,860
63620088,889
63652709,695
63690009,760
63831034,1452
63848109,6140
63877185,4220
63884973,1175
63951033,1093
63998168,6063
64055848,572
64087428,9398
64123997,8528
64172038,8070
64195124,945
64218342,6376
64318385,4300
64342523,2018
64363174,689
64390109,914
64485647,703
64510833,8483
64515178,950
64551121,2879
64595358,633
64600596,3132
64706077,7738
64739396,615
64801550,6647
64809143,2164
64816178,671
64821844,2081
64837279,518
64921848,3862
64936435,3972
64961356,955
65000907,656
65118741,639
65139143,547
65149171,2382
65158090,677
65187044,1057
65207358,787
65211245,2359
65240560,2193
65248486,757
65250089,956
65261394,4960
65286646,4172
65326159,1025
65352135,1058
65381952,911
65411667,7638
65510094,653
65512863,5615
65570126,3868
65614370,637
65697928,705
65722015,4940
65733070,755
65838748,578
65890375,943
65994390,587
66067775,1620
66176535,724
66197670,823
66236033,8600
66260007,3051
66281254,1055
66295123,1178
66326253,652
66397504,1899
66419993,5590
66533478,690
66574843,6589
66599722,1190
66670572,4544
66699618,1239
66890151,985
67078105,2070
67197174,1899
67245718,8778
67249288,7379
67304251,6247
67334193,593
67367621,2706
67383302,6986
67402658,3489
67442611,1587
67584740,15617
67586476,1038
67621833,1085
67758994,4522
67824053,1274
67837461,3827
67852603,1077
67910089,6758
67965368,661
67996764,8634
68002347,2749
68081554,1746
68157936,736
68301159,8575
68327013,5824
68331857,4331
68383299,8500
68401465,660
68523982,1010
68524538,2521
68552206,1311
68586480,3106
68620902,3526
68650080,7904
68652404,804
68659489,11728
68689562,17077
68804102,2416
68913292,647
68973445,3004
68993017,2401
69000383,831
69137367,763
69167819,488
69181349,666
69191147,3561
69214222,9213
69342778,3434
69494732,7903
69514851,608
69539443,2950
69561351,2798
69701905,4276
69703917,1681
69734423,859
69778839,4293
69834276,1259
69936914,6598
69971621,680
69973589,8566
70037270,634
70039342,2247
70066919,588
70088100,7591
70139844,5481
70146064,1849
70161002,3807
70194597,1489
70263394,757
70291138,928
70346524,773
70378428,636
70389393,6611
70458769,630
70514250,4918
70587516,8739
70598210,9793
70599569,4228
70608352,5786
70611423,5407
70653359,2336
70679609,8896
70723840,1074
70740135,14338
70781711,573
70790521,503
70882820,4513
70890476,1943
70922452,520
70934288,675
70934493,989
71048181,743
71050987,8608
71056243,600
71205375,1145
71210298,5252
71363449,759
71384269,608
71422313,10380
71454549,604
71521230,622
71540025,5543
71541391,3010
71554197,8046
71566140,1920
71567857,3919
71579299,16733
71648012,859
71678400,494
71710333,783
71832075,599
71839612,8665
71854842,8670
71894144,8611
71897964,645
71953990,1413
72109007,11492
72206303,636
72221879,796
72236469,2823
72249327,7778
72257436,3865
72307617,917
72398486,16671
72448474,1460
72449278,8476
72470237,8068
72536534,824
72573899,1623
72591935,623
72595908,1028
72604052,4308
72609576,562
72637217,5945
72673090,1912
72811786,611
72924705,691
72980278,814
73046911,624
73319452,6668
73336498,838
73478266,921
73493802,679
73521778,2773
73523992,3484
73578061,1086
73645091,1187
73663142,1107
73670846,947
73886410,4804
73901900,597
73953763,942
74017720,3252
74085715,814
74118129,931
74129422,603
74205301,3276
74258142,1813
74281547,7204
74304648,1385
74412641,6066
74414339,648
74461160,1004
74474439,1053
74502197,1040
74544843,5278
74600784,743
74635429,651
74826232,4297
74831420,5404
74845542,1184
74853506,8472
74856812,6395
74891295,8562
74922714,4747
74966109,3673
74970752,5102
74984903,3602
74996513,4028
75013131,5980
75074182,575
75121634,4832
75129210,1363
75162527,7324
75254270,1190
75297247,8559
75366365,6791
75372052,803
75386186,3718
75494250,1317
75569232,775
75591757,8777
75688855,1069
75745785,778
75798514,4058
75816964,3501
75844528,4439
75876099,727
75885936,1835
75895448,2597
75941311,1241
75978259,9150
76122581,1584
76209448,757
76276855,6887
76279131,1740
76349354,729
76361063,2589
76379083,897
76447596,8672
76466899,503
76493879,885
76624109,5332
76630836,8222
76672642,5889
76694171,2545
76712708,702
76772725,1079
76813515,6855
76828820,4950
76830012,1083
76844562,835
76849718,839
76941912,813
76997473,5758
77086790,7853
77098069,804
77121492,2698
77126875,10688
77191640,3415
77200644,15662
77265698,570
77300131,647
77329813,820
77410020,8873
77493770,1028
77534611,694
77618492,8483
77839658,980
77868650,2994
77885387,8915
77918930,3676
77926495,945
77948809,1395
78049094,1190
78052941,787
78074773,3105
78105993,629
78170928,702
78184788,498
78192026,604
78240234,5847
78304667,677
78388460,876
78412418,658
78431748,8764
78465926,656
78535017,3421
78565051,8534
78566449,8684
78630620,6894
78681753,658
78723084,8209
78743359,9353
78779103,1030
78791199,561
78823386,8742
78926593,3582
78928435,564
78953614,4214
78993853,13923
79035346,1515
79053655,720
79053935,4527
79106253,742
79117850,3220
79120010,8492
79121296,558
79183211,3973
79296002,774
79362826,1140
79488238,976
79510795,5816
79551126,730
79636798,4037
79678345,2752
79699003,919
79735517,5678
79743191,1221
79781313,677
79829080,607
79931558,11898
79935656,3576
79941056,697
80014281,5007
80027877,555
80047541,25028
80054851,882
80068493,686
80084154,727
80165677,709
80179413,818
80236854,2243
80433797,651
80445509,10013
80449046,9732
80459073,555
80597066,2148
80670590,765
80672423,607
80693125,657
80728549,2804
80743862,534
80835726,2544
80848593,843
80884501,11527
80927227,580
80979751,559
81064658,3821
81087813,3590
81106004,661
81158963,3470
81178111,6206
81180501,896
81241671,698
81251234,1765
81286814,507
81329477,988
81388758,8293
81454682,1402
81550197,2796
81584871,861
81650967,948
81796128,4368
81885144,11013
81886265,908
81889597,929
82072539,3455
82100148,753
82106863,1706
82180675,805
82188188,6497
82203980,986
82228239,691
82258421,2825
82258694,5549
82281352,805
82339527,819
82371263,842
82373035,3147
82398561,4348
82406757,590
82470791,588
82492000,4570
82500619,7281
82507124,1417
82523822,8713
82579831,887
82781894,588
82806133,5292
82808991,14892
82817848,8626
82830114,4943
82926964,2171
82988826,1791
83037738,897
83046847,3262
83054503,611
83092127,698
83127836,936
83168873,593
83343280,6929
83355270,841
83408490,802
83456923,742
83468964,4452
83472258,7278
83641734,3381
83733338,6249
83751730,909
83757378,8828
83857826,8283
83919363,7601
83924505,582
83946247,8355
84015444,4342
84050090,553
84093791,1074
84095750,1469
84164170,724
84168426,8380
84287992,2890
84405708,1819
84413854,7649
84562064,4148
84603946,604
84674479,580
84675035,970
84683112,4421
84756741,8378
84808243,630
84849838,694
84888280,1247
85004840,5529
85023705,1360
85035566,1548
85075152,2739
85113444,846
85175572,1191
85199023,3103
85205486,8425
85247363,5472
85269448,3088
85331327,587
85397974,2830
85506649,925
85536238,756
85549937,585
85553351,1014
85556475,922
85565890,2050
85583770,698
85628998,7243
85789701,1053
85810532,1621
85827485,2263
85848172,586
85869087,964
85929522,600
85944505,6399
85984892,748
85993873,667
85997761,8015
86056407,8252
86060506,644
86098266,3499
86258176,4459
86374482,5856
86402600,7791
86424151,2676
86427487,874
86444582,7411
86527854,1306
86543624,1329
86578289,9535
86599946,1020
86654975,1382
86655987,898
86721452,578
86730561,691
86747575,554
86762925,1889
86794460,9265
86848052,805
86873200,16974
86969173,24299
86969295,4720
87060171,450
87084983,12354
87107052,3859
87109012,1990
87230638,836
87238466,7814
87373230,8614
87432533,507
87873160,1967
87908059,4015
87957127,2069
