request_id,graph_id,slo,latency
788028435,I4_1,50000,19123
289409497,I4_1,50000,17987
540080811,I4_1,50000,17918
633425067,I4_1,50000,18057
602320322,I4_1,50000,18331
966585180,I4_1,50000,18876
816378510,I4_1,50000,20825
888157802,I4_1,50000,21742
31541682,I4_1,50000,19736
973893628,I4_1,50000,19611
682635060,I4_1,50000,17869
590070117,I4_1,50000,20989
382987480,I4_1,50000,20568
290680598,I4_1,50000,24000
139352417,I4_1,50000,18977
410040070,I4_1,50000,17770
662566389,I4_2,200000,65763
511033281,I4_1,50000,18994
339601358,I4_1,50000,18677
699986636,I4_1,50000,19595
367464396,I4_1,50000,18517
275989879,I4_2,200000,65811
676952011,I4_1,50000,19188
659157403,I4_1,50000,18632
859355089,I4_2,200000,70205
157366098,I4_1,50000,17775
137484249,I4_2,200000,65672
911556995,I4_1,50000,18623
861032216,I4_1,50000,18588
839413505,I4_1,50000,19081
719533658,I4_1,50000,19169
696428807,I4_1,50000,19442
444427713,I4_1,50000,18699
349681733,I4_1,50000,18128
553576249,I4_2,200000,65555
547784693,I4_1,50000,21029
485418505,I4_1,50000,25338
776070350,I4_1,50000,26682
328455310,I4_1,50000,23857
450180939,I4_2,200000,67997
163399618,I4_1,50000,24584
762154231,I4_1,50000,22220
547163146,I4_1,50000,22326
501125575,I4_1,50000,19106
349046827,I4_1,50000,19221
195940533,I4_1,50000,20266
992053561,I4_1,50000,24618
226718733,I4_1,50000,24261
809467474,I4_2,200000,76094
800289877,I4_1,50000,26376
79604930,I4_1,50000,24252
338956881,I4_1,50000,24597
793371175,I4_1,50000,26382
294120965,I4_1,50000,26639
852677263,I4_1,50000,26557
801267886,I4_1,50000,27087
124539023,I4_1,50000,24475
826863402,I4_1,50000,24897
911174885,I4_1,50000,23975
294133894,I4_2,200000,67630
470083738,I4_1,50000,25794
626637793,I4_1,50000,26044
632689552,I4_1,50000,26384
757830240,I4_1,50000,24383
107868992,I4_1,50000,23132
28290385,I4_1,50000,23000
325326786,I4_1,50000,25074
471703788,I4_1,50000,26016
760582577,I4_1,50000,28056
455963564,I4_2,200000,81314
156825095,I4_1,50000,24813
334848703,I4_1,50000,25400
321161976,I4_1,50000,31006
335596529,I4_2,200000,85989
102955956,I4_1,50000,31407
