service,caller,callee,weight
S_14677443,USER,MS_56394,105795.0
S_14677443,USER,MS_52612,575.0
S_14677443,MS_56394,MS_37691,210340.0
S_14677443,MS_56394,MS_1329,89739.0
S_14677443,MS_56394,MS_11639,50845.0
S_14677443,MS_56394,MS_27421,163.0
S_14677443,MS_56394,MS_37247,163.0
S_14677443,MS_56394,MS_73106,256.0
S_14677443,MS_56394,MS_53920,20.0
S_14677443,MS_52612,MS_37691,1142.0
S_14677443,MS_52612,MS_1329,512.0
S_14677443,MS_52612,MS_11639,293.0
S_14677443,MS_73106,MS_11639,1194.0
S_14677443,MS_53920,MS_11639,71.0
