request_id,graph_id,slo,latency
980525392,I4_two_1,200000,18626
373200397,I4_two_2,200000,18198
603281409,I4_two_2,200000,18769
631047242,I4_two_1,200000,10717
644987426,I4_two_1,200000,19305
187015391,I4_two_2,200000,17772
153982282,I4_two_1,200000,11860
865090624,I4_two_1,200000,32993
636503091,I4_two_2,200000,4255
194229792,I4_two_1,200000,52689
319920682,I4_two_1,200000,37829
267240032,I4_two_1,200000,2505
182821300,I4_two_1,200000,12744
788384117,I4_two_2,200000,5478
502907167,I4_two_2,200000,7284
941567002,I4_two_1,200000,1880
31634824,I4_two_1,200000,57539
891735409,I4_two_2,200000,18272
33714558,I4_two_1,200000,27512
316911708,I4_two_1,200000,41134
525581023,I4_two_2,200000,2360
935273255,I4_two_2,200000,11225
828442460,I4_two_1,200000,21104
624321070,I4_two_1,200000,4061
180811711,I4_two_2,200000,40878
621075604,I4_two_1,200000,31138
609681512,I4_two_1,200000,25273
211900825,I4_two_2,200000,57808
299331008,I4_two_1,200000,5693
272811099,I4_two_2,200000,8503
815154316,I4_two_1,200000,16205
528695847,I4_two_2,200000,61685
70593487,I4_two_2,200000,23549
764738000,I4_two_1,200000,16389
867349288,I4_two_1,200000,25095
279338855,I4_two_2,200000,64398
873556148,I4_two_1,200000,20915
718881848,I4_two_1,200000,62829
308657398,I4_two_1,200000,26512
583496994,I4_two_1,200000,170142
238954828,I4_two_1,200000,59781
562464247,I4_two_2,200000,40195
173457529,I4_two_2,200000,47728
681002003,I4_two_2,200000,34475
158027690,I4_two_1,200000,52649
459429021,I4_two_2,200000,34639
855436787,I4_two_2,200000,56540
515804658,I4_two_1,200000,53082
524643541,I4_two_2,200000,38162
875987939,I4_two_2,200000,93558
192861626,I4_two_1,200000,50371
829945782,I4_two_1,200000,60623
224982962,I4_two_1,200000,107596
308681404,I4_two_1,200000,20848
123826519,I4_two_2,200000,24913
702452122,I4_two_1,200000,8622
841239599,I4_two_2,200000,31075
852551186,I4_two_1,200000,8357
735806190,I4_two_1,200000,10748
173532132,I4_two_1,200000,10477
740957824,I4_two_1,200000,58354
193115972,I4_two_1,200000,124705
559572691,I4_two_2,200000,39161
