api,request_id,slo,start_at,deadline,latency,error,
Search,3009,50000,1758855988167797,1758855988217797,42326,/None,Queueing(0us),Compute(4us),ChildBlock(1242us),Queueing(175us),ChildBlock(39056us),Queueing(33us),ChildBlock(1260us),Queueing(134us),Compute(46us),search,1758855988167889,Queueing(1us),Compute(4us),ChildBlock(95us),Queueing(0us),ChildBlock(218us),Queueing(0us),Compute(122us),reservation,1758855988169342,Queueing(9792us),Compute(25us),LocalBlock(376us),Queueing(3138us),Compute(150us),LocalBlock(7289us),Queueing(527us),Compute(43us),profile,1758855988208431,Queueing(3us),Compute(11us),LocalBlock(484us),Queueing(207us),Compute(73us)
Search,3011,50000,1758855988168929,1758855988218929,41247,/None,Queueing(6us),Compute(7us),ChildBlock(993us),Queueing(0us),ChildBlock(37872us),Queueing(57us),ChildBlock(1233us),Queueing(2us),Compute(49us),search,1758855988169506,Queueing(1us),Compute(6us),ChildBlock(120us),Queueing(1us),ChildBlock(236us),Queueing(0us),Compute(126us),reservation,1758855988170527,Queueing(9858us),Compute(24us),LocalBlock(309us),Queueing(4062us),Compute(160us),LocalBlock(6354us),Queueing(625us),Compute(30us),profile,1758855988208457,Queueing(6us),Compute(10us),LocalBlock(425us),Queueing(1us),Compute(74us)
Search,3012,50000,1758855988169255,1758855988219255,41180,/None,Queueing(0us),Compute(5us),ChildBlock(733us),Queueing(0us),ChildBlock(37689us),Queueing(79us),ChildBlock(1649us),Queueing(1us),Compute(44us),search,1758855988169967,Queueing(0us),Compute(4us),ChildBlock(92us),Queueing(0us),ChildBlock(382us),Queueing(0us),Compute(131us),reservation,1758855988170711,Queueing(9890us),Compute(24us),LocalBlock(276us),Queueing(4223us),Compute(638us),LocalBlock(5715us),Queueing(906us),Compute(230us),profile,1758855988208480,Queueing(31us),Compute(10us),LocalBlock(394us),Queueing(429us),Compute(67us)
Search,3013,50000,1758855988171058,1758855988221058,39370,/None,Queueing(0us),Compute(5us),ChildBlock(542us),Queueing(0us),ChildBlock(36475us),Queueing(90us),ChildBlock(1639us),Queueing(64us),Compute(45us),search,1758855988171372,Queueing(0us),Compute(4us),ChildBlock(66us),Queueing(0us),ChildBlock(230us),Queueing(0us),Compute(123us),reservation,1758855988171929,Queueing(9922us),Compute(25us),LocalBlock(241us),Queueing(4862us),Compute(323us),LocalBlock(5392us),Queueing(1147us),Compute(73us),profile,1758855988208492,Queueing(112us),Compute(14us),LocalBlock(94us),Queueing(526us),Compute(71us)
Search,3014,50000,1758855988172163,1758855988222163,39845,/None,Queueing(0us),Compute(4us),ChildBlock(535us),Queueing(0us),ChildBlock(35538us),Queueing(101us),ChildBlock(2553us),Queueing(9us),Compute(72us),search,1758855988172317,Queueing(0us),Compute(3us),ChildBlock(67us),Queueing(0us),ChildBlock(229us),Queueing(0us),Compute(128us),reservation,1758855988172864,Queueing(9954us),Compute(24us),LocalBlock(207us),Queueing(5185us),Compute(228us),LocalBlock(5163us),Queueing(1244us),Compute(50us),profile,1758855988208505,Queueing(135us),Compute(13us),LocalBlock(868us),Queueing(1us),Compute(72us)
Search,3016,50000,1758855988173324,1758855988223324,38711,/None,Queueing(1us),Compute(6us),ChildBlock(539us),Queueing(0us),ChildBlock(34380us),Queueing(124us),ChildBlock(2531us),Queueing(193us),Compute(47us),search,1758855988173472,Queueing(0us),Compute(3us),ChildBlock(65us),Queueing(0us),ChildBlock(234us),Queueing(0us),Compute(124us),reservation,1758855988174028,Queueing(10019us),Compute(26us),LocalBlock(137us),Queueing(5565us),Compute(320us),LocalBlock(4693us),Queueing(1353us),Compute(83us),profile,1758855988208529,Queueing(169us),Compute(13us),LocalBlock(826us),Queueing(210us),Compute(74us)
Search,3018,50000,1758855988175513,1758855988225513,36546,/None,Queueing(0us),Compute(4us),ChildBlock(522us),Queueing(0us),ChildBlock(32246us),Queueing(146us),ChildBlock(2509us),Queueing(318us),Compute(45us),search,1758855988175626,Queueing(0us),Compute(3us),ChildBlock(72us),Queueing(0us),ChildBlock(222us),Queueing(0us),Compute(122us),reservation,1758855988176164,Queueing(10085us),Compute(25us),LocalBlock(70us),Queueing(6541us),Compute(1153us),LocalBlock(2882us),Queueing(1697us),Compute(589us),profile,1758855988208554,Queueing(236us),Compute(11us),LocalBlock(126us),Queueing(414us),Compute(72us)
Search,3015,50000,1758855988172206,1758855988222206,39876,/None,Queueing(0us),Compute(3us),ChildBlock(658us),Queueing(0us),ChildBlock(35362us),Queueing(114us),ChildBlock(2542us),Queueing(107us),Compute(69us),search,1758855988172355,Queueing(0us),Compute(3us),ChildBlock(63us),Queueing(0us),ChildBlock(372us),Queueing(0us),Compute(128us),reservation,1758855988173039,Queueing(9987us),Compute(23us),LocalBlock(173us),Queueing(5414us),Compute(151us),LocalBlock(5012us),Queueing(1313us),Compute(28us),profile,1758855988208518,Queueing(153us),Compute(12us),LocalBlock(847us),Queueing(102us),Compute(79us)
Search,3017,50000,1758855988174418,1758855988224418,37677,/None,Queueing(0us),Compute(4us),ChildBlock(512us),Queueing(0us),ChildBlock(33363us),Queueing(135us),ChildBlock(2521us),Queueing(256us),Compute(45us),search,1758855988174518,Queueing(0us),Compute(2us),ChildBlock(65us),Queueing(0us),ChildBlock(216us),Queueing(0us),Compute(122us),reservation,1758855988175045,Queueing(10053us),Compute(23us),LocalBlock(105us),Queueing(5885us),Compute(655us),LocalBlock(4036us),Queueing(1451us),Compute(220us),profile,1758855988208542,Queueing(214us),Compute(13us),LocalBlock(144us),Queueing(312us),Compute(73us)
Search,3024,50000,1758855988180934,1758855988230934,43250,/None,Queueing(434us),Compute(7us),ChildBlock(763us),Queueing(1us),ChildBlock(36947us),Queueing(62us),ChildBlock(3570us),Queueing(43us),Compute(55us),search,1758855988181922,Queueing(0us),Compute(3us),ChildBlock(97us),Queueing(0us),ChildBlock(239us),Queueing(1us),Compute(121us),reservation,1758855988182735,Queueing(9841us),Compute(25us),LocalBlock(265us),Queueing(5114us),Compute(400us),LocalBlock(4234us),Queueing(1284us),Compute(107us),profile,1758855988219737,Queueing(258us),Compute(24us),LocalBlock(210us),Queueing(989us),Compute(126us)
Search,3019,50000,1758855988176609,1758855988226609,47644,/None,Queueing(0us),Compute(14us),ChildBlock(867us),Queueing(15us),ChildBlock(42029us),Queueing(15us),ChildBlock(3634us),Queueing(315us),Compute(18us),search,1758855988176723,Queueing(0us),Compute(3us),ChildBlock(72us),Queueing(0us),ChildBlock(220us),Queueing(0us),Compute(122us),reservation,1758855988177643,Queueing(9662us),Compute(27us),LocalBlock(439us),Queueing(2932us),Compute(482us),LocalBlock(6335us),Queueing(615us),Compute(184us),profile,1758855988219689,Queueing(72us),Compute(56us),LocalBlock(390us),Queueing(126us),Compute(172us)
Search,3027,50000,1758855988183474,1758855988233474,40787,/None,Queueing(0us),Compute(5us),ChildBlock(532us),Queueing(0us),ChildBlock(35512us),Queueing(95us),ChildBlock(3543us),Queueing(256us),Compute(45us),search,1758855988183621,Queueing(0us),Compute(3us),ChildBlock(65us),Queueing(0us),ChildBlock(226us),Queueing(0us),Compute(125us),reservation,1758855988184165,Queueing(9943us),Compute(25us),LocalBlock(160us),Queueing(6260us),Compute(153us),LocalBlock(3335us),Queueing(1623us),Compute(28us),profile,1758855988219774,Queueing(377us),Compute(22us),LocalBlock(89us),Queueing(1535us),Compute(124us)
Search,3022,50000,1758855988178858,1758855988228858,45411,/None,Queueing(0us),Compute(4us),ChildBlock(645us),Queueing(0us),ChildBlock(40014us),Queueing(73us),ChildBlock(3561us),Queueing(124us),Compute(53us),search,1758855988178985,Queueing(0us),Compute(3us),ChildBlock(86us),Queueing(0us),ChildBlock(225us),Queueing(0us),Compute(126us),reservation,1758855988179662,Queueing(9772us),Compute(25us),LocalBlock(336us),Queueing(5515us),Compute(491us),LocalBlock(3743us),Queueing(1408us),Compute(123us),profile,1758855988219748,Queueing(311us),Compute(24us),LocalBlock(170us),Queueing(1170us),Compute(127us)
Search,3021,50000,1758855988177745,1758855988227745,46579,/None,Queueing(0us),Compute(4us),ChildBlock(686us),Queueing(0us),ChildBlock(41090us),Queueing(42us),ChildBlock(3608us),Queueing(386us),Compute(18us),search,1758855988177884,Queueing(0us),Compute(3us),ChildBlock(78us),Queueing(0us),ChildBlock(357us),Queueing(0us),Compute(132us),reservation,1758855988178584,Queueing(9738us),Compute(26us),LocalBlock(370us),Queueing(4047us),Compute(499us),LocalBlock(5204us),Queueing(1015us),Compute(120us),profile,1758855988219713,Queueing(198us),Compute(23us),LocalBlock(307us),Queueing(611us),Compute(140us)
Search,3023,50000,1758855988179592,1758855988229592,44743,/None,Queueing(0us),Compute(5us),ChildBlock(595us),Queueing(0us),ChildBlock(39177us),Queueing(52us),ChildBlock(3598us),Queueing(419us),Compute(19us),search,1758855988179888,Queueing(0us),Compute(3us),ChildBlock(124us),Queueing(0us),ChildBlock(232us),Queueing(0us),Compute(123us),reservation,1758855988180499,Queueing(9806us),Compute(26us),LocalBlock(300us),Queueing(4721us),Compute(393us),LocalBlock(4634us),Queueing(1157us),Compute(110us),profile,1758855988219725,Queueing(227us),Compute(23us),LocalBlock(269us),Queueing(804us),Compute(132us)
