service,caller,callee,weight
S_100293104,MS_37372,MS_42150,123.0
S_100293104,MS_37372,MS_40123,82.0
S_100293104,MS_37372,MS_33424,13.0
S_100293104,MS_40123,MS_27342,41.0
S_100293104,MS_1278,MS_1278,1.0
S_100293104,MS_12928,MS_27421,74.0
S_100293104,MS_12928,MS_41309,78.0
S_100293104,MS_12928,MS_4171,4.0
S_100293104,MS_12928,MS_30118,4.0
S_100293104,MS_12928,MS_64565,4.0
S_100293104,MS_12928,MS_24506,4.0
S_100293104,MS_12928,MS_67397,4.0
S_100293104,MS_18043,MS_27421,20.0
S_100293104,MS_18043,MS_10154,40.0
S_100293104,MS_59099,MS_27421,8.0
S_100293104,MS_59099,MS_26568,8.0
S_100293104,MS_41983,MS_27421,2.0
S_100293104,MS_41983,MS_34874,2.0
S_100293104,MS_21872,MS_27421,4.0
S_100293104,MS_21872,MS_17120,4.0
S_100293104,MS_11070,MS_27421,9.0
S_100293104,MS_11070,MS_8052,9.0
S_100293104,MS_38298,MS_27421,9.0
S_100293104,MS_38298,MS_53904,9.0
S_100293104,MS_40518,MS_27421,20.0
S_100293104,MS_40518,MS_10154,40.0
S_100293104,MS_64329,MS_27421,28.0
S_100293104,MS_64329,MS_5688,28.0
S_100293104,MS_64329,MS_8234,9.0
S_100293104,MS_13873,MS_27421,23.0
S_100293104,MS_64565,MS_66614,18.0
S_100293104,MS_64565,MS_16041,30.0
S_100293104,MS_16041,MS_10783,15.0
S_100293104,MS_10783,MS_10783,17.0
S_100293104,MS_54407,MS_27421,73.0
S_100293104,MS_54407,MS_67699,55.0
S_100293104,MS_54407,MS_1177,18.0
S_100293104,MS_39521,MS_27421,4.0
S_100293104,MS_39521,MS_11581,4.0
S_100293104,MS_41019,MS_27421,22.0
S_100293104,MS_41019,MS_37786,22.0
S_100293104,MS_41019,MS_37691,8.0
S_100293104,MS_41019,MS_60386,1.0
S_100293104,MS_41019,MS_35050,2.0
S_100293104,MS_54353,MS_27421,4.0
S_100293104,MS_54353,MS_1030,4.0
S_100293104,MS_17703,MS_27421,7.0
S_100293104,MS_17703,MS_6966,7.0
S_100293104,MS_30759,MS_27421,1.0
S_100293104,MS_30759,MS_39943,1.0
S_100293104,MS_67165,MS_27421,6.0
S_100293104,MS_67165,MS_42826,8.0
S_100293104,MS_67165,MS_11827,2.0
S_100293104,MS_67165,MS_5913,4.0
S_100293104,MS_11827,MS_27421,2.0
S_100293104,MS_11827,MS_41249,2.0
S_100293104,MS_4171,MS_49843,2.0
S_100293104,MS_30118,MS_41516,15.0
S_100293104,MS_30118,MS_7766,4.0
S_100293104,MS_41516,MS_27421,17.0
S_100293104,MS_41516,MS_13647,17.0
S_100293104,MS_41516,MS_59536,6.0
S_100293104,MS_7766,MS_27421,2.0
S_100293104,MS_7766,MS_13647,2.0
S_100293104,MS_7766,MS_59536,2.0
S_100293104,MS_24506,MS_10783,2.0
S_100293104,MS_67397,MS_10783,2.0
S_100293104,MS_20618,MS_27421,4.0
S_100293104,MS_20618,MS_10154,8.0
S_100293104,MS_6307,MS_27421,12.0
S_100293104,MS_6307,MS_11285,3.0
S_100293104,MS_6307,MS_71771,2.0
S_100293104,MS_6307,MS_37691,4.0
S_100293104,MS_6307,MS_11070,2.0
S_100293104,MS_18642,MS_27421,5.0
S_100293104,MS_18642,MS_68381,5.0
S_100293104,MS_6034,MS_27421,2.0
S_100293104,MS_6034,MS_17120,2.0
S_100293104,MS_38469,MS_27421,1.0
S_100293104,MS_38469,MS_11325,1.0
S_100293104,MS_38469,MS_3974,1.0
S_100293104,MS_38469,MS_12967,2.0
S_100293104,MS_12967,MS_27421,2.0
S_100293104,MS_12967,MS_11325,2.0
S_100293104,MS_68937,MS_27421,17.0
S_100293104,MS_68937,MS_10783,67.0
S_100293104,MS_68937,MS_66490,57.0
S_100293104,MS_29535,MS_27421,4.0
S_100293104,MS_29535,MS_58242,3.0
S_100293104,MS_29535,MS_60125,4.0
S_100293104,MS_29535,MS_25131,16.0
S_100293104,MS_58242,MS_30659,2.0
S_100293104,MS_58242,MS_47465,6.0
S_100293104,MS_36950,MS_27421,23.0
S_100293104,MS_36950,MS_66923,75.0
S_100293104,MS_36950,MS_11825,1.0
S_100293104,MS_36950,MS_22012,2.0
S_100293104,MS_36950,MS_21908,1.0
S_100293104,MS_11825,MS_6142,1.0
S_100293104,MS_11825,MS_36950,2.0
S_100293104,MS_6142,MS_27421,1.0
S_100293104,MS_6142,MS_1566,1.0
S_100293104,MS_6142,MS_19585,1.0
S_100293104,MS_19585,MS_19585,2.0
S_100293104,MS_10673,MS_27421,3.0
S_100293104,MS_10673,MS_40043,3.0
S_100293104,MS_10673,MS_15930,1.0
S_100293104,MS_10673,MS_37691,5.0
S_100293104,MS_10673,MS_20627,2.0
S_100293104,MS_10673,MS_14728,1.0
S_100293104,MS_10673,MS_71911,1.0
S_100293104,MS_10673,MS_31430,1.0
S_100293104,MS_20627,MS_27421,5.0
S_100293104,MS_20627,MS_2725,1.0
S_100293104,MS_20627,MS_33582,4.0
S_100293104,MS_20627,MS_11363,1.0
S_100293104,MS_37183,MS_27421,4.0
S_100293104,MS_37183,MS_28758,11.0
S_100293104,MS_37183,MS_50108,4.0
S_100293104,MS_10484,MS_27421,1.0
S_100293104,MS_10484,MS_32678,1.0
S_100293104,MS_17790,MS_27421,2.0
S_100293104,MS_17790,MS_53839,1.0
S_100293104,MS_17790,MS_21952,1.0
S_100293104,MS_33709,MS_19585,7.0
S_100293104,MS_71771,MS_1278,2.0
S_100293104,MS_71771,MS_11512,7.0
S_100293104,MS_71771,MS_27421,2.0
S_100293104,MS_44252,MS_27421,2.0
S_100293104,MS_44252,MS_64754,2.0
S_100293104,MS_35050,MS_41516,2.0
S_100293104,MS_35050,MS_46825,5.0
S_100293104,MS_36953,MS_27421,2.0
S_100293104,MS_36953,MS_53839,1.0
S_100293104,MS_36953,MS_21952,1.0
