service,caller,callee,weight
S_17454060,MS_44845,MS_46825,3
S_17454060,MS_44845,MS_55085,4
S_17454060,MS_44845,MS_72494,1
S_17454060,MS_46378,MS_46378,73
S_17454060,MS_46708,MS_46708,30
S_17454060,MS_47144,MS_29635,1
S_17454060,MS_47144,MS_46825,2
S_17454060,MS_47144,MS_47144,1
S_17454060,MS_47144,MS_55085,2
S_17454060,MS_48488,MS_14304,36
S_17454060,MS_48488,MS_14728,85
S_17454060,MS_48488,MS_22845,39
S_17454060,MS_48488,MS_29635,38
S_17454060,MS_48488,MS_35973,35
S_17454060,MS_48488,MS_42255,1
S_17454060,MS_48488,MS_46825,214
S_17454060,MS_48488,MS_48488,38
S_17454060,MS_48488,MS_63642,64
S_17454060,MS_48488,MS_66332,36
S_17454060,MS_55085,MS_55085,34
S_17454060,MS_55244,MS_14728,1
S_17454060,MS_55290,MS_13731,1
S_17454060,MS_55290,MS_15934,725
S_17454060,MS_55290,MS_21451,3
S_17454060,MS_55290,MS_37235,7
S_17454060,MS_55290,MS_43952,396
S_17454060,MS_55290,MS_48488,341
S_17454060,MS_57945,MS_46825,84
S_17454060,MS_57945,MS_48071,2
S_17454060,MS_57945,MS_57945,1
S_17454060,MS_60125,MS_60125,6
S_17454060,MS_61034,MS_29635,1
S_17454060,MS_61034,MS_46825,1
S_17454060,MS_61034,MS_61034,1
S_17454060,MS_61418,MS_28617,2
S_17454060,MS_63642,MS_63642,269
S_17454060,MS_66332,MS_66332,85
S_17454060,MS_68048,MS_14304,1
S_17454060,MS_68048,MS_14728,1
S_17454060,MS_68048,MS_22845,1
S_17454060,MS_68048,MS_29635,1
S_17454060,MS_68048,MS_35973,1
S_17454060,MS_68048,MS_36669,2
S_17454060,MS_68048,MS_46825,2
S_17454060,MS_68048,MS_63642,1
S_17454060,MS_68048,MS_66332,1
S_17454060,MS_68048,MS_68048,1
S_17454060,MS_70737,MS_37691,3
S_17454060,MS_72215,MS_11363,12
S_17454060,MS_72215,MS_2835,3
S_17454060,MS_72215,MS_39175,1
S_17454060,MS_72215,MS_66332,6
S_17454060,MS_73010,MS_14304,1
S_17454060,MS_73346,MS_6608,5
S_17454060,MS_73346,MS_66332,10
S_17454060,MS_7775,MS_12340,3
S_17454060,MS_7775,MS_14304,2
S_17454060,MS_7775,MS_14728,2
S_17454060,MS_7775,MS_1556,9
S_17454060,MS_7775,MS_1800,3
S_17454060,MS_7775,MS_26670,9
S_17454060,MS_7775,MS_2706,2
S_17454060,MS_7775,MS_2835,1
S_17454060,MS_7775,MS_35795,1
S_17454060,MS_7775,MS_35973,2
S_17454060,MS_7775,MS_41766,6
S_17454060,MS_7775,MS_49929,3
S_17454060,MS_7775,MS_53745,1
S_17454060,MS_7775,MS_60125,2
S_17454060,MS_7775,MS_61418,5
S_17454060,MS_7775,MS_70737,3
S_17454060,MS_8234,MS_8234,35
S_17454060,MS_8811,MS_73010,1
S_17454060,USER,MS_11790,97
S_17454060,USER,MS_12340,2
S_17454060,USER,MS_14304,1
S_17454060,USER,MS_14728,1
S_17454060,USER,MS_1556,5
S_17454060,USER,MS_15934,624
S_17454060,USER,MS_2070,5
S_17454060,USER,MS_21451,10
S_17454060,USER,MS_21733,47
S_17454060,USER,MS_22845,2
S_17454060,USER,MS_23205,22
S_17454060,USER,MS_26670,9
S_17454060,USER,MS_2706,2
S_17454060,USER,MS_27239,1143
S_17454060,USER,MS_2827,1136
S_17454060,USER,MS_2835,96
S_17454060,USER,MS_28728,1
S_17454060,USER,MS_29635,1
S_17454060,USER,MS_29680,93
S_17454060,USER,MS_35973,21
S_17454060,USER,MS_36669,443
S_17454060,USER,MS_37235,786
S_17454060,USER,MS_37691,1
S_17454060,USER,MS_39175,2
S_17454060,USER,MS_4014,32
S_17454060,USER,MS_40503,14
S_17454060,USER,MS_41385,1294
S_17454060,USER,MS_41766,2
S_17454060,USER,MS_4354,1461
S_17454060,USER,MS_43952,1
S_17454060,USER,MS_44845,6
S_17454060,USER,MS_44991,1
S_17454060,USER,MS_46032,5
S_17454060,USER,MS_46825,73
S_17454060,USER,MS_53745,72
S_17454060,USER,MS_55244,1
S_17454060,USER,MS_55290,1478
S_17454060,USER,MS_57945,92
S_17454060,USER,MS_60125,2
S_17454060,USER,MS_61034,1
S_17454060,USER,MS_61418,2
S_17454060,USER,MS_66332,1
S_17454060,USER,MS_67595,2
S_17454060,USER,MS_72215,6
S_17454060,USER,MS_73346,4
S_17454060,USER,MS_7775,3
S_17454060,USER,MS_8234,2
S_17454060,USER,MS_8811,1
