service,caller,callee,weight
S_102676846,MS_37503,MS_59178,72.0
S_102676846,MS_37503,MS_37691,4.0
S_102676846,MS_37503,MS_37416,4.0
S_102676846,MS_37503,MS_52331,2.0
S_102676846,MS_37503,MS_59696,1.0
S_102676846,MS_7401,MS_15284,22721.0
S_102676846,MS_7401,MS_28737,4532.0
S_102676846,MS_7401,MS_37691,12172.0
S_102676846,MS_7401,MS_60157,4848.0
S_102676846,MS_7401,MS_71247,745.0
S_102676846,MS_7401,MS_37027,96.0
S_102676846,MS_7401,MS_7401,73.0
S_102676846,MS_7401,MS_59696,79.0
S_102676846,MS_7401,MS_5240,24.0
S_102676846,MS_7401,MS_53454,20.0
S_102676846,MS_7401,MS_18366,45.0
S_102676846,MS_7401,MS_44923,5.0
S_102676846,MS_7401,MS_29924,1.0
S_102676846,MS_15284,MS_28737,18941.0
S_102676846,MS_15284,MS_37691,18941.0
S_102676846,MS_15136,MS_42253,7818.0
S_102676846,MS_15136,MS_47353,72.0
S_102676846,MS_71247,MS_50343,2100.0
S_102676846,MS_71247,MS_37691,194.0
S_102676846,MS_71247,MS_53454,59.0
S_102676846,MS_44923,MS_28885,10639.0
S_102676846,MS_44923,MS_21883,7165.0
S_102676846,MS_44923,MS_53454,615.0
S_102676846,MS_44923,MS_36733,691.0
S_102676846,MS_44923,MS_20581,190.0
S_102676846,MS_44923,MS_37691,61.0
S_102676846,MS_44923,MS_8591,40.0
S_102676846,MS_44923,MS_73360,12.0
S_102676846,MS_28885,MS_21883,2.0
S_102676846,MS_73278,MS_21883,33883.0
S_102676846,MS_73278,MS_46429,2710.0
S_102676846,MS_73278,MS_7892,843.0
S_102676846,MS_73278,MS_35973,4036.0
S_102676846,MS_73278,MS_68347,2550.0
S_102676846,MS_73278,MS_59696,1425.0
S_102676846,MS_73278,MS_29924,77.0
S_102676846,MS_73278,MS_42253,21.0
S_102676846,MS_73278,MS_23205,67.0
S_102676846,MS_73278,MS_3411,14.0
S_102676846,MS_73278,MS_72109,39.0
S_102676846,MS_73278,MS_53745,6.0
S_102676846,MS_73278,MS_29680,4.0
S_102676846,MS_7892,MS_21177,154.0
S_102676846,MS_7892,MS_49274,180.0
S_102676846,MS_7892,MS_46429,4382.0
S_102676846,MS_7892,MS_2328,152.0
S_102676846,MS_7892,MS_35973,532.0
S_102676846,MS_7892,MS_72000,7.0
S_102676846,MS_7892,MS_37691,74.0
S_102676846,MS_7892,MS_7071,14.0
S_102676846,MS_7892,MS_7543,22.0
S_102676846,MS_7892,MS_9978,9.0
S_102676846,MS_41981,MS_72494,1330.0
S_102676846,MS_41981,MS_45455,800.0
S_102676846,MS_41981,MS_27421,800.0
S_102676846,MS_41981,MS_21883,50.0
S_102676846,MS_41981,MS_35973,18.0
S_102676846,MS_41981,MS_44923,6.0
S_102676846,MS_41981,MS_5240,20.0
S_102676846,MS_34653,MS_14614,1512.0
S_102676846,MS_34653,MS_58751,913.0
S_102676846,MS_34653,MS_37691,291.0
S_102676846,MS_34653,MS_37503,282.0
S_102676846,MS_34653,MS_37416,89.0
S_102676846,MS_34653,MS_21883,45.0
S_102676846,MS_34653,MS_44923,249.0
S_102676846,MS_34653,MS_7401,4.0
S_102676846,MS_34653,MS_41981,2.0
S_102676846,MS_34653,MS_53454,2.0
S_102676846,MS_34653,MS_66160,2.0
S_102676846,MS_34653,MS_31389,2.0
S_102676846,MS_59178,MS_431,653.0
S_102676846,MS_59178,MS_71247,613.0
S_102676846,MS_59178,MS_37503,424.0
S_102676846,MS_59178,MS_42253,978.0
S_102676846,MS_59178,MS_47353,305.0
S_102676846,MS_59178,MS_7401,62.0
S_102676846,MS_59178,MS_34556,4.0
S_102676846,MS_37027,MS_37691,81.0
S_102676846,MS_37027,MS_28737,81.0
S_102676846,MS_68347,MS_21883,2329.0
S_102676846,MS_68347,MS_59696,251.0
S_102676846,MS_68347,MS_53454,170.0
S_102676846,MS_68347,MS_29924,23.0
S_102676846,MS_59696,MS_37691,2800.0
S_102676846,MS_59696,MS_32532,41.0
S_102676846,MS_59696,MS_3611,276.0
S_102676846,MS_59696,MS_53454,2.0
S_102676846,MS_20234,MS_21883,2160.0
S_102676846,MS_20234,MS_53454,1192.0
S_102676846,MS_20234,MS_39382,1158.0
S_102676846,MS_20234,MS_5240,2.0
S_102676846,MS_39758,MS_42255,30.0
S_102676846,MS_39758,MS_14806,10.0
S_102676846,MS_39758,MS_21883,5.0
S_102676846,MS_12241,MS_11363,2.0
S_102676846,MS_5240,MS_53454,2438.0
S_102676846,MS_5240,MS_31340,1180.0
S_102676846,MS_5240,MS_5240,1726.0
S_102676846,MS_5240,MS_21883,940.0
S_102676846,MS_5240,MS_31283,2824.0
S_102676846,MS_5240,MS_34653,83.0
S_102676846,MS_5240,MS_11641,8.0
S_102676846,MS_31340,MS_53454,33.0
S_102676846,MS_31340,MS_73360,83.0
S_102676846,MS_31340,MS_44923,4.0
S_102676846,MS_31340,MS_3411,2.0
S_102676846,MS_73360,MS_35973,439.0
S_102676846,MS_73360,MS_50213,138.0
S_102676846,MS_73360,MS_41981,36.0
S_102676846,MS_30321,MS_35973,107.0
S_102676846,MS_30321,MS_7679,112.0
S_102676846,MS_30321,MS_46429,86.0
S_102676846,MS_30321,MS_7071,98.0
S_102676846,MS_30321,MS_59696,10.0
S_102676846,MS_30321,MS_53454,15.0
S_102676846,MS_30321,MS_44923,16.0
S_102676846,MS_30321,MS_68347,6.0
S_102676846,MS_30321,MS_7401,1.0
S_102676846,MS_30321,MS_70227,2.0
S_102676846,MS_20581,MS_10578,208.0
S_102676846,MS_34556,MS_42253,353.0
S_102676846,MS_34556,MS_431,1.0
S_102676846,MS_59255,MS_795,96.0
S_102676846,MS_59255,MS_42253,220.0
S_102676846,MS_59255,MS_30273,233.0
S_102676846,MS_59255,MS_47353,254.0
S_102676846,MS_59255,MS_14806,246.0
S_102676846,MS_59255,MS_56537,57.0
S_102676846,MS_59255,MS_431,9.0
S_102676846,MS_59255,MS_71247,24.0
S_102676846,MS_59255,MS_21999,2.0
S_102676846,MS_59255,MS_30802,2.0
S_102676846,MS_14806,MS_37691,397.0
S_102676846,MS_14806,MS_21883,889.0
S_102676846,MS_14806,MS_3824,59.0
S_102676846,MS_14806,MS_56537,12.0
S_102676846,MS_30273,MS_15284,873.0
S_102676846,MS_30273,MS_71247,24.0
S_102676846,MS_30273,MS_60157,182.0
S_102676846,MS_30273,MS_37691,437.0
S_102676846,MS_30273,MS_28737,164.0
S_102676846,MS_30273,MS_11807,2.0
S_102676846,MS_30273,MS_37027,4.0
S_102676846,MS_30273,MS_14806,1.0
S_102676846,MS_30273,MS_7102,1.0
S_102676846,MS_31389,MS_37503,74.0
S_102676846,MS_31389,MS_42253,14.0
S_102676846,MS_31389,MS_16864,35.0
S_102676846,MS_31389,MS_53454,31.0
S_102676846,MS_31389,MS_47353,12.0
S_102676846,MS_31389,MS_59696,12.0
S_102676846,MS_7071,MS_42253,934.0
S_102676846,MS_7071,MS_46429,594.0
S_102676846,MS_7071,MS_13337,108.0
S_102676846,MS_7071,MS_7679,15.0
S_102676846,MS_7071,MS_27421,37.0
S_102676846,MS_7071,MS_59696,232.0
S_102676846,MS_7071,MS_7071,10.0
S_102676846,MS_7071,MS_30321,85.0
S_102676846,MS_7071,MS_68347,55.0
S_102676846,MS_7071,MS_6759,22.0
S_102676846,MS_7071,MS_21883,17.0
S_102676846,MS_7071,MS_29924,11.0
S_102676846,MS_7071,MS_27239,9.0
S_102676846,MS_7071,MS_37691,5.0
S_102676846,MS_7071,MS_61476,5.0
S_102676846,MS_7071,MS_73335,3.0
S_102676846,MS_7071,MS_44923,8.0
S_102676846,MS_7071,MS_66512,3.0
S_102676846,MS_29924,MS_37691,151.0
S_102676846,MS_29924,MS_3611,12.0
S_102676846,MS_49479,MS_73360,420.0
S_102676846,MS_49479,MS_21537,140.0
S_102676846,MS_49479,MS_5481,120.0
S_102676846,MS_49479,MS_14719,64.0
S_102676846,MS_49479,MS_44923,137.0
S_102676846,MS_49479,MS_18743,60.0
S_102676846,MS_49479,MS_47731,81.0
S_102676846,MS_49479,MS_7892,48.0
S_102676846,MS_49479,MS_72045,68.0
S_102676846,MS_49479,MS_32434,1.0
S_102676846,MS_49479,MS_5828,16.0
S_102676846,MS_49479,MS_54631,22.0
S_102676846,MS_49479,MS_72283,10.0
S_102676846,MS_49479,MS_53745,1.0
S_102676846,MS_49479,MS_29680,1.0
S_102676846,MS_5481,MS_73360,240.0
S_102676846,MS_5481,MS_31340,56.0
S_102676846,MS_5481,MS_14614,41.0
S_102676846,MS_5481,MS_35973,96.0
S_102676846,MS_5481,MS_59696,41.0
S_102676846,MS_5481,MS_54662,10.0
S_102676846,MS_5481,MS_20234,77.0
S_102676846,MS_5481,MS_3411,32.0
S_102676846,MS_5481,MS_18743,16.0
S_102676846,MS_5481,MS_29924,2.0
S_102676846,MS_14719,MS_36706,4.0
S_102676846,MS_36438,MS_42253,117.0
S_102676846,MS_36438,MS_23205,1.0
S_102676846,MS_18743,MS_21537,56.0
S_102676846,MS_18743,MS_7071,6.0
S_102676846,MS_18743,MS_21883,25.0
S_102676846,MS_18743,MS_37174,3.0
S_102676846,MS_18743,MS_36438,2.0
S_102676846,MS_18743,MS_36706,12.0
S_102676846,MS_16645,MS_37147,50.0
S_102676846,MS_69949,MS_32019,14.0
S_102676846,MS_69949,MS_39758,10.0
S_102676846,MS_69949,MS_12241,2.0
S_102676846,MS_69949,MS_59255,1.0
S_102676846,MS_69949,MS_7102,2.0
S_102676846,MS_69949,MS_37416,1.0
S_102676846,MS_69949,MS_37691,2.0
S_102676846,MS_32019,MS_21883,5.0
S_102676846,MS_3411,MS_53454,136.0
S_102676846,MS_3411,MS_7892,159.0
S_102676846,MS_3411,MS_44923,139.0
S_102676846,MS_3411,MS_59696,28.0
S_102676846,MS_3411,MS_7071,198.0
S_102676846,MS_3411,MS_5240,19.0
S_102676846,MS_3411,MS_35973,9.0
S_102676846,MS_3411,MS_46429,139.0
S_102676846,MS_3411,MS_20234,52.0
S_102676846,MS_3411,MS_30321,32.0
S_102676846,MS_3411,MS_31340,7.0
S_102676846,MS_13337,MS_1278,81.0
S_102676846,MS_13337,MS_46802,1.0
S_102676846,MS_13337,MS_35973,6.0
S_102676846,MS_13337,MS_23205,2.0
S_102676846,MS_72109,MS_19294,20.0
S_102676846,MS_11807,MS_37691,31.0
S_102676846,MS_11807,MS_3611,2.0
S_102676846,MS_18366,MS_37691,37.0
S_102676846,MS_21174,MS_37691,12.0
S_102676846,MS_66160,MS_24823,28.0
S_102676846,MS_30802,MS_42253,23.0
S_102676846,MS_30802,MS_59255,12.0
S_102676846,MS_30802,MS_14806,2.0
S_102676846,MS_30802,MS_431,2.0
S_102676846,MS_30802,MS_11807,2.0
S_102676846,MS_30802,MS_47353,1.0
S_102676846,MS_54662,MS_46429,5.0
S_102676846,MS_54662,MS_15136,20.0
S_102676846,MS_47731,MS_73360,67.0
S_102676846,MS_47731,MS_46708,68.0
S_102676846,MS_47731,MS_53454,51.0
S_102676846,MS_56537,MS_14806,79.0
S_102676846,MS_56537,MS_31283,84.0
S_102676846,MS_56537,MS_21883,18.0
S_102676846,MS_56537,MS_56537,60.0
S_102676846,MS_56537,MS_36575,48.0
S_102676846,MS_8591,MS_3824,20.0
S_102676846,MS_72045,MS_36706,8.0
S_102676846,MS_72045,MS_21883,3.0
S_102676846,MS_12414,MS_27421,3.0
S_102676846,MS_12414,MS_5240,4.0
S_102676846,MS_12414,MS_66160,2.0
S_102676846,MS_12414,MS_3455,3.0
S_102676846,MS_12414,MS_8234,1.0
S_102676846,MS_7102,MS_28885,2.0
S_102676846,MS_7102,MS_21883,1.0
S_102676846,MS_30977,MS_37691,18.0
S_102676846,MS_30977,MS_53454,7.0
S_102676846,MS_39605,MS_43833,1.0
S_102676846,MS_15934,MS_23205,3.0
S_102676846,MS_15934,MS_53745,11.0
S_102676846,MS_15934,MS_29680,19.0
S_102676846,MS_15934,MS_42253,39.0
S_102676846,MS_15934,MS_72109,6.0
S_102676846,MS_15934,MS_35973,12.0
S_102676846,MS_15934,MS_3411,2.0
S_102676846,MS_15934,MS_36438,2.0
S_102676846,MS_15934,MS_15934,6.0
S_102676846,MS_27239,MS_15934,11.0
S_102676846,MS_27239,MS_27239,2.0
S_102676846,MS_73335,MS_1278,3.0
S_102676846,MS_73335,MS_7679,1.0
S_102676846,MS_66512,MS_1278,2.0
S_102676846,MS_54631,MS_8234,6.0
S_102676846,MS_54631,MS_16645,15.0
S_102676846,MS_54631,MS_53454,4.0
S_102676846,MS_54631,MS_12883,2.0
S_102676846,MS_5828,MS_21883,26.0
S_102676846,MS_5828,MS_35973,8.0
S_102676846,MS_5828,MS_14719,4.0
S_102676846,MS_5828,MS_42255,9.0
S_102676846,MS_5828,MS_36706,2.0
S_102676846,MS_52331,MS_21883,4.0
S_102676846,MS_3634,MS_28885,6.0
S_102676846,MS_3634,MS_53454,11.0
S_102676846,MS_3634,MS_3961,3.0
S_102676846,MS_42189,MS_21537,2.0
S_102676846,MS_42189,MS_73360,6.0
S_102676846,MS_42189,MS_14719,2.0
S_102676846,MS_42189,MS_44923,2.0
S_102676846,MS_42189,MS_5481,2.0
S_102676846,MS_42189,MS_18743,2.0
S_102676846,MS_21999,MS_37147,1.0
S_102676846,MS_12883,MS_42253,2.0
S_102676846,MS_12883,MS_21883,2.0
