service,caller,callee,weight
S_124252514,MS_15125,MS_21687,3.0
S_124252514,MS_15125,MS_38542,5.0
S_124252514,MS_15125,MS_60192,3.0
S_124252514,MS_15125,MS_5054,1.0
S_124252514,MS_46402,MS_32402,7436.0
S_124252514,MS_46402,MS_27421,78.0
S_124252514,MS_46402,MS_30040,14.0
S_124252514,MS_46402,MS_18125,21.0
S_124252514,MS_46402,MS_20021,22.0
S_124252514,MS_46402,MS_35322,12.0
S_124252514,MS_46402,MS_33897,9.0
S_124252514,MS_46402,MS_62128,2.0
S_124252514,MS_46402,MS_56113,4.0
S_124252514,MS_46402,MS_45335,2.0
S_124252514,MS_46402,MS_44481,2.0
S_124252514,MS_26234,MS_32402,7132.0
S_124252514,MS_26234,MS_59972,3.0
S_124252514,MS_26234,MS_27421,25.0
S_124252514,MS_26234,MS_20115,7.0
S_124252514,MS_26234,MS_69791,9.0
S_124252514,MS_26234,MS_5244,1.0
S_124252514,MS_26234,MS_43755,5.0
S_124252514,MS_12704,MS_42138,3118.0
S_124252514,MS_12704,MS_32402,222530.0
S_124252514,MS_12704,MS_17929,2587.0
S_124252514,MS_12704,MS_18121,2522.0
S_124252514,MS_12704,MS_51869,4737.0
S_124252514,MS_12704,MS_1002,3024.0
S_124252514,MS_61455,MS_53296,692.0
S_124252514,MS_61455,MS_12704,8282.0
S_124252514,MS_61455,MS_65240,936.0
S_124252514,MS_61455,MS_18150,6018.0
S_124252514,MS_61455,MS_26234,2708.0
S_124252514,MS_61455,MS_28081,1108.0
S_124252514,MS_61455,MS_46402,1028.0
S_124252514,MS_61455,MS_70728,302.0
S_124252514,MS_61455,MS_598,182.0
S_124252514,MS_61455,MS_52201,38.0
S_124252514,MS_61455,MS_50646,304.0
S_124252514,MS_61455,MS_24622,530.0
S_124252514,MS_61455,MS_15125,130.0
S_124252514,MS_61455,MS_2211,32.0
S_124252514,MS_53296,MS_32402,1937.0
S_124252514,MS_53296,MS_27421,7.0
S_124252514,MS_53296,MS_59972,3.0
S_124252514,MS_53296,MS_69791,2.0
S_124252514,MS_53296,MS_20115,1.0
S_124252514,MS_53296,MS_43755,1.0
S_124252514,MS_52201,MS_46402,790.0
S_124252514,MS_52201,MS_65240,790.0
S_124252514,MS_52201,MS_39230,1778.0
S_124252514,MS_52201,MS_68540,19.0
S_124252514,MS_52201,MS_27421,1871.0
S_124252514,MS_52201,MS_28145,19.0
S_124252514,MS_52201,MS_35391,19.0
S_124252514,MS_52201,MS_65461,21.0
S_124252514,MS_52201,MS_67648,15.0
S_124252514,MS_65240,MS_32402,34447.0
S_124252514,MS_65240,MS_62621,6888.0
S_124252514,MS_65240,MS_20617,9850.0
S_124252514,MS_65240,MS_71036,366.0
S_124252514,MS_65240,MS_27421,51184.0
S_124252514,MS_65240,MS_47150,9425.0
S_124252514,MS_65240,MS_3284,9560.0
S_124252514,MS_65240,MS_48437,9058.0
S_124252514,MS_65240,MS_2890,13291.0
S_124252514,MS_62621,MS_27421,6824.0
S_124252514,MS_62621,MS_1869,6824.0
S_124252514,MS_62621,MS_37691,6824.0
S_124252514,MS_71036,MS_1869,338.0
S_124252514,MS_71036,MS_37691,338.0
S_124252514,MS_71036,MS_27421,338.0
S_124252514,MS_61032,MS_61455,605.0
S_124252514,MS_61032,MS_1303,1397.0
S_124252514,MS_61032,MS_46402,328.0
S_124252514,MS_61032,MS_20896,310.0
S_124252514,MS_61032,MS_14891,262.0
S_124252514,MS_598,MS_32402,350.0
S_124252514,MS_598,MS_27421,11.0
S_124252514,MS_598,MS_73069,2.0
S_124252514,MS_598,MS_60192,5.0
S_124252514,MS_598,MS_21687,2.0
S_124252514,MS_598,MS_38542,1.0
S_124252514,MS_598,MS_5054,1.0
S_124252514,MS_7912,MS_1303,1172.0
S_124252514,MS_7912,MS_12500,514.0
S_124252514,MS_7912,MS_10621,248.0
S_124252514,MS_10621,MS_28427,247.0
S_124252514,MS_10621,MS_15571,121.0
S_124252514,MS_10621,MS_46402,64.0
S_124252514,MS_10621,MS_20896,64.0
S_124252514,MS_10621,MS_51152,29.0
S_124252514,MS_12500,MS_46402,912.0
S_124252514,MS_12500,MS_50646,230.0
S_124252514,MS_12500,MS_65240,400.0
S_124252514,MS_12500,MS_26234,2674.0
S_124252514,MS_12500,MS_15125,150.0
S_124252514,MS_12500,MS_12704,2580.0
S_124252514,MS_12500,MS_70728,282.0
S_124252514,MS_12500,MS_28081,548.0
S_124252514,MS_12500,MS_18150,1949.0
S_124252514,MS_12500,MS_53296,702.0
S_124252514,MS_12500,MS_27787,652.0
S_124252514,MS_12500,MS_598,154.0
S_124252514,MS_12500,MS_2211,36.0
S_124252514,MS_12500,MS_52201,36.0
S_124252514,MS_9570,MS_1303,874.0
S_124252514,MS_9570,MS_32696,295.0
S_124252514,MS_9570,MS_52581,50.0
S_124252514,MS_9570,MS_65469,100.0
S_124252514,MS_52581,MS_28427,38.0
S_124252514,MS_52581,MS_51152,7.0
S_124252514,MS_52581,MS_46402,10.0
S_124252514,MS_52581,MS_15571,13.0
S_124252514,MS_52581,MS_20896,6.0
S_124252514,MS_32696,MS_46402,548.0
S_124252514,MS_32696,MS_18150,1756.0
S_124252514,MS_32696,MS_598,98.0
S_124252514,MS_32696,MS_53296,716.0
S_124252514,MS_32696,MS_28081,498.0
S_124252514,MS_32696,MS_70728,146.0
S_124252514,MS_32696,MS_65240,360.0
S_124252514,MS_32696,MS_50646,146.0
S_124252514,MS_32696,MS_26234,2608.0
S_124252514,MS_32696,MS_15125,96.0
S_124252514,MS_32696,MS_12704,2308.0
S_124252514,MS_32696,MS_2211,32.0
S_124252514,MS_32696,MS_41135,452.0
S_124252514,MS_32696,MS_52201,26.0
S_124252514,MS_20896,MS_32402,3889.0
S_124252514,MS_20896,MS_27421,75.0
S_124252514,MS_20896,MS_35322,15.0
S_124252514,MS_20896,MS_18125,30.0
S_124252514,MS_20896,MS_20021,18.0
S_124252514,MS_20896,MS_65128,6.0
S_124252514,MS_20896,MS_30040,8.0
S_124252514,MS_20896,MS_62108,2.0
S_124252514,MS_20896,MS_33897,4.0
S_124252514,MS_20896,MS_1855,2.0
S_124252514,MS_20896,MS_26862,4.0
S_124252514,MS_20896,MS_56113,2.0
S_124252514,MS_20896,MS_25806,6.0
S_124252514,MS_50804,MS_1303,985.0
S_124252514,MS_50804,MS_42550,426.0
S_124252514,MS_50804,MS_13610,146.0
S_124252514,MS_42550,MS_28081,288.0
S_124252514,MS_42550,MS_65240,312.0
S_124252514,MS_42550,MS_26234,2084.0
S_124252514,MS_42550,MS_12704,1880.0
S_124252514,MS_42550,MS_53296,584.0
S_124252514,MS_42550,MS_46402,676.0
S_124252514,MS_42550,MS_598,96.0
S_124252514,MS_42550,MS_52201,38.0
S_124252514,MS_42550,MS_18150,1298.0
S_124252514,MS_42550,MS_50646,192.0
S_124252514,MS_42550,MS_68797,460.0
S_124252514,MS_42550,MS_70728,232.0
S_124252514,MS_42550,MS_15125,80.0
S_124252514,MS_42550,MS_2211,38.0
S_124252514,MS_65469,MS_15571,23.0
S_124252514,MS_65469,MS_28427,73.0
S_124252514,MS_65469,MS_20896,18.0
S_124252514,MS_65469,MS_46402,12.0
S_124252514,MS_65469,MS_51152,19.0
S_124252514,MS_39246,MS_18005,96.0
S_124252514,MS_39246,MS_1303,96.0
S_124252514,MS_39246,MS_73009,4.0
S_124252514,MS_18005,MS_43190,390.0
S_124252514,MS_18005,MS_266,46.0
S_124252514,MS_18005,MS_21720,354.0
S_124252514,MS_18005,MS_10406,30.0
S_124252514,MS_18005,MS_42494,412.0
S_124252514,MS_18005,MS_21643,380.0
S_124252514,MS_18005,MS_26092,8.0
S_124252514,MS_18005,MS_47350,40.0
S_124252514,MS_18005,MS_64809,14.0
S_124252514,MS_18005,MS_30852,12.0
S_124252514,MS_18005,MS_47112,22.0
S_124252514,MS_18005,MS_6593,132.0
S_124252514,MS_18005,MS_33142,64.0
S_124252514,MS_43190,MS_1303,1099.0
S_124252514,MS_43190,MS_19648,2.0
S_124252514,MS_2211,MS_39230,2659.0
S_124252514,MS_2211,MS_65461,18.0
S_124252514,MS_2211,MS_27421,2751.0
S_124252514,MS_2211,MS_35391,21.0
S_124252514,MS_2211,MS_67648,17.0
S_124252514,MS_2211,MS_28081,1290.0
S_124252514,MS_2211,MS_20896,1290.0
S_124252514,MS_2211,MS_28145,20.0
S_124252514,MS_2211,MS_68540,16.0
S_124252514,MS_15808,MS_1303,188.0
S_124252514,MS_15808,MS_543,188.0
S_124252514,MS_42494,MS_1303,1092.0
S_124252514,MS_543,MS_42494,502.0
S_124252514,MS_543,MS_47350,80.0
S_124252514,MS_543,MS_43190,544.0
S_124252514,MS_543,MS_10406,42.0
S_124252514,MS_543,MS_21720,490.0
S_124252514,MS_543,MS_21643,458.0
S_124252514,MS_543,MS_64809,18.0
S_124252514,MS_543,MS_30852,14.0
S_124252514,MS_543,MS_266,84.0
S_124252514,MS_543,MS_6593,60.0
S_124252514,MS_543,MS_33142,32.0
S_124252514,MS_543,MS_26092,16.0
S_124252514,MS_543,MS_58881,2.0
S_124252514,MS_14891,MS_28427,261.0
S_124252514,MS_14891,MS_15571,128.0
S_124252514,MS_14891,MS_46402,72.0
S_124252514,MS_14891,MS_20896,78.0
S_124252514,MS_14891,MS_51152,8.0
S_124252514,MS_21420,MS_27421,11738.0
S_124252514,MS_21420,MS_19006,11738.0
S_124252514,MS_21420,MS_32402,7608.0
S_124252514,MS_21420,MS_62621,14.0
S_124252514,MS_65813,MS_32402,9703.0
S_124252514,MS_65813,MS_41780,355.0
S_124252514,MS_2109,MS_32402,155.0
S_124252514,MS_72899,MS_32402,904.0
S_124252514,MS_72899,MS_27421,3.0
S_124252514,MS_72899,MS_66627,3.0
S_124252514,MS_43423,MS_32402,6148.0
S_124252514,MS_43423,MS_41780,287.0
S_124252514,MS_21643,MS_32402,3279.0
S_124252514,MS_21643,MS_10406,100.0
S_124252514,MS_21643,MS_23294,535.0
S_124252514,MS_21643,MS_8807,130.0
S_124252514,MS_21643,MS_13106,107.0
S_124252514,MS_21720,MS_32402,2980.0
S_124252514,MS_21720,MS_23294,548.0
S_124252514,MS_21720,MS_64809,86.0
S_124252514,MS_21720,MS_8807,147.0
S_124252514,MS_21720,MS_13106,108.0
S_124252514,MS_10406,MS_48108,2862.0
S_124252514,MS_10406,MS_27421,5772.0
S_124252514,MS_10406,MS_49734,1986.0
S_124252514,MS_10406,MS_68400,924.0
S_124252514,MS_64809,MS_48108,1370.0
S_124252514,MS_64809,MS_27421,3388.0
S_124252514,MS_64809,MS_49734,1452.0
S_124252514,MS_64809,MS_68400,566.0
S_124252514,MS_30852,MS_32402,17.0
S_124252514,MS_71054,MS_15571,67.0
S_124252514,MS_71054,MS_28427,140.0
S_124252514,MS_71054,MS_20896,44.0
S_124252514,MS_71054,MS_46402,26.0
S_124252514,MS_71054,MS_51152,28.0
S_124252514,MS_26092,MS_32402,14.0
S_124252514,MS_54996,MS_51298,344.0
S_124252514,MS_54996,MS_21420,118.0
S_124252514,MS_54996,MS_27223,118.0
S_124252514,MS_54996,MS_51708,13.0
S_124252514,MS_54996,MS_27421,357.0
S_124252514,MS_13610,MS_28427,145.0
S_124252514,MS_13610,MS_51152,1.0
S_124252514,MS_13610,MS_15571,72.0
S_124252514,MS_13610,MS_20896,44.0
S_124252514,MS_13610,MS_46402,42.0
S_124252514,MS_58433,MS_1303,82.0
S_124252514,MS_58433,MS_30771,80.0
S_124252514,MS_58433,MS_64650,2.0
S_124252514,MS_30771,MS_266,28.0
S_124252514,MS_30771,MS_43190,198.0
S_124252514,MS_30771,MS_42494,192.0
S_124252514,MS_30771,MS_47350,32.0
S_124252514,MS_30771,MS_21720,146.0
S_124252514,MS_30771,MS_6593,122.0
S_124252514,MS_30771,MS_21643,176.0
S_124252514,MS_30771,MS_33142,62.0
S_124252514,MS_30771,MS_10406,16.0
S_124252514,MS_30771,MS_30852,8.0
S_124252514,MS_30771,MS_64809,8.0
S_124252514,MS_30771,MS_26092,4.0
S_124252514,MS_6593,MS_27421,287.0
S_124252514,MS_6593,MS_2947,60.0
S_124252514,MS_6593,MS_28470,132.0
S_124252514,MS_6593,MS_49767,95.0
S_124252514,MS_33142,MS_27421,136.0
S_124252514,MS_33142,MS_2947,32.0
S_124252514,MS_33142,MS_28470,64.0
S_124252514,MS_33142,MS_49767,40.0
S_124252514,MS_65128,MS_1303,7.0
S_124252514,MS_65128,MS_65128,4.0
S_124252514,MS_65128,MS_58455,5.0
S_124252514,MS_65128,MS_37587,5.0
S_124252514,MS_65128,MS_27421,5.0
S_124252514,MS_62108,MS_58455,1.0
S_124252514,MS_1855,MS_37587,1.0
S_124252514,MS_1855,MS_1303,2.0
S_124252514,MS_1855,MS_65128,2.0
S_124252514,MS_1855,MS_27421,1.0
S_124252514,MS_1855,MS_58455,2.0
S_124252514,MS_8937,MS_65604,2.0
S_124252514,MS_66516,MS_54919,4.0
S_124252514,MS_66516,MS_30679,3.0
S_124252514,MS_30679,MS_40024,2.0
S_124252514,MS_43727,MS_65604,2.0
S_124252514,MS_51090,MS_40024,8.0
S_124252514,MS_51090,MS_43727,4.0
S_124252514,MS_51090,MS_8937,4.0
S_124252514,MS_51090,MS_66516,4.0
S_124252514,MS_62128,MS_58455,1.0
S_124252514,MS_56113,MS_58455,4.0
S_124252514,MS_56113,MS_27421,2.0
S_124252514,MS_56113,MS_28706,2.0
S_124252514,MS_56113,MS_1303,3.0
S_124252514,MS_56113,MS_56113,2.0
S_124252514,MS_64650,MS_42916,8.0
S_124252514,MS_64650,MS_23874,1.0
S_124252514,MS_64650,MS_28427,2.0
S_124252514,MS_37903,MS_51708,7.0
S_124252514,MS_37903,MS_27421,21.0
S_124252514,MS_37903,MS_51298,14.0
S_124252514,MS_37903,MS_39191,8.0
S_124252514,MS_37903,MS_5298,8.0
S_124252514,MS_5298,MS_32402,20.0
S_124252514,MS_39191,MS_32402,4.0
S_124252514,MS_26862,MS_58455,2.0
S_124252514,MS_25806,MS_58455,3.0
S_124252514,MS_25049,MS_43190,4.0
S_124252514,MS_73009,MS_28427,4.0
S_124252514,MS_73009,MS_25049,2.0
S_124252514,MS_73009,MS_23874,2.0
S_124252514,MS_19648,MS_1303,1.0
S_124252514,MS_13598,MS_1303,2.0
S_124252514,MS_45335,MS_58455,1.0
S_124252514,MS_44481,MS_14011,4.0
S_124252514,MS_44481,MS_58455,1.0
S_124252514,MS_44481,MS_1303,2.0
S_124252514,MS_14011,MS_27421,2.0
S_124252514,MS_14011,MS_1303,2.0
S_124252514,MS_14011,MS_25353,2.0
S_124252514,MS_46799,MS_58455,1.0
